_id,question.text.fa
13228,خانمی بدون اطّلاع از مرام بهائیت به ازدواج مردى بهایی با اجرای صیغه عقد اسلامى درآمده و بعد از چند سال زندگى همسرش فوت کرده است، در وقت اجراى صیغه قطعه زمینى به‌عنوان مهریّه به این خانم تحویل داده است که بعدازانقلاب چون همه املاک آن‌ها را دولت تصرّف نموده، ملک این خانم نیز همراه آن‌ها به تصرّف دولت درآمده است، آیا این خانم ذی‌حق هست تا مطالبه‌ی حقّ کند، آیا مهر مذکور ثابت است؟
13229,شخصى دختر خود را شوهر می‌دهد، چه مسائلى را انجام می‌دهند که شوهر قدرت آمیزش خود را از دست می‌دهد به‌گونه‌ای که منجر به طلاق می‌شود، بعد از عدّه، پدر دخترش را به عقد مرد دیگرى درمی‌آورد که این شوهر نیز به سرنوشت مرد اوّل گرفتار می‌شود ولى وقتى به دکتر مراجعه می‌کند دکتر او را سالم تشخیص می‌دهد درعین‌حال دارو اثر نمی‌بخشد، حکم مهریه در این دو عقد چیست؟
13230,بین دختر و پسر به‌قصد ازدواج و بااطلاع خانواده صیغه محرمیت خوانده می‌شود به مدت ۱۴ روز که پس از ۱۴ روز عقد دائم انجام گیرد البته مهریه صیغه موقت را همان تعداد مهریه‌ای که برای عقد دائم تعیین کردند می‌گذارند ۱۰۰۰ سکه اما بنا به دلایلی پس از ۱۴ روز عقد دائم صورت نمی‌گیرد و قضیه کاملاً منتفی می‌شود آیا مهریه تعیین‌شده بر گردن پسر هست و باید پرداخت کند؟
13231,تأثیر حق حبس بر الزام‌آور بودن عقد چیست؟
13232,آیا تعلیق مهریه مثلاً به قبول شدن در دانشگاه یا طلاق صحیح است؟
13233,پسری با دختری ازدواج می‌کند. در شب زفاف (بعد از دخول) پسر متوجه می‌شود که همسرش رحم ندارد؛ یعنی این دختر تا آخر عمر نه می‌تواند حامله شود نه تابه‌حال خون قاعدگی دیده است. پسر هم از طریق دادگاه اقدام کرده و دادگاه گفته باید تمام مهریه را بپردازد. درحالی‌که دختر و پدرش فقط به‌قصد اخاذی از پسر این حقه را زده‌اند و همچنین دختر خودش از این ماجرا آگاه بود کاملاً. حال می‌خواستم بدانم پسر باید بازهم تمام مهریه را بدهد؟
13234,در بعضى ازدواج‌ها مهریه‌هاى سنگینى در نظر گرفته می‌شود که عندالمطالبه نیز است. درحالی‌که مرد 500 هزار تومان هم ندارد ولى براى این‌که ازدواج سر بگیرد، مثلاً 20 میلیون تومان مهر تعیین‌شده را می‌پذیرد و شاید در طول عمر خود به این مبلغ دست نیابد و از اوّل نیز محرز است که در صورت مطالبه، قادر بر پرداخت مهریّه نخواهد بود، این نوع ازدواج‌ها شرعاً چه حکمی‌دارد؟
13235,مرسوم است که در موقع ازدواج و در زمان عقد مهریّه را دو قسمت می‌کنند یک قسمت را به‌عنوان کمک به تهیّه جهیزیه اخذ می‌کنند و مابقی در ذمّه زوج می‌ماند. لکن در تمام دادگاه‌ها با استناد به مادّه 1085 قانون مدنى که می‌گوید: «زن می‌تواند تا مهر به او تسلیم نشده از ایفاى وظایفى که در مقابل شوهرداری امتناع کند، مشروط بر این‌که مهر او حال باشد؛ و این امتناع مسقط حقّ نفقه نخواهد شد.» تمسّک کرده، تمام مهریه‌ها را حال حساب می‌کنند. نظر حضرت‌عالی در این مورد چیست؟
13236,اگر زنی برای رسیدن به مقاصدش در زندگی از وسیله مهریه استفاده کند به عبارتی به‌دفعات مهریه را به اجرا گذارد و در هر نوبت بنا به میل خود در مقاطعی (و حتی بعد از زندانی شدن همسر به دلیل عدم توان پرداخت یکجای مهریه) و البته بعد از رسیدن به نتایج دلخواه از ادامه روند پرونده در محاکم انصراف دهد و این موضوع متناوب ادامه‌یابد، حکم آن چیست و شوهر چه باید بکند؟
13237,زنی فوت کرده و مهریه خود را نگرفته است، آیا ورثه‌ی او می‌توانند مهریه‌ی او را مطالبه نمایند؟ شامل چه افرادی می‌شود؟
13238,اگر یکى از زوجین تغییر جنسیت دهد، مهریه‌ی زوجه چه حکمی دارد؟
13239,لطفاً بگویید منظور از اینکه مثلاً مرد کلیه‌های خود و یا نصف بدن خود را به‌عنوان مهر در عقدنامه بنویسد چیست؟آیا اصلاً این‌گونه مهریه صحیح و قابل دریافت است؟ طریقه دریافت آن چگونه است؟
13240,شخصى مبلغ چهار میلیون تومان از بابت مهریّه همسرش بدهکار است، او داراى منزل مسکونى در بهترین محل مشهد است که اکنون به مبلغ سى میلیون تومان خریدار دارد آیا این منزل جزء مستثنیات دین است؟
13241,چنانچه زن با مرد در مورد مهریه توافق نماید، ولی با نیرنگ مقدار مهریه را در عقدنامه بیشتر بنویسد و آن را مطالبه نماید، حکم مهریه چیست؟
13242,چنانچه مرد مدعی پرداخت مهریه شود و زن منکر آن باشد، وظیفه در چنین موارد چیست؟
13243,چنانچه مهریه‌ای مؤجّل باشد می‌توان از حق حبس استفاده نمود؟ به‌عبارت‌دیگر حق حبس با مهر مؤجّل قابل‌جمع می‌باشند؟
13244,اگر در عقدنامه (عقد دائم) مشخص نشده باشد ملاک مهریه چه نوع سکه‌ی بهار آزادی است، آیا می‌توان داماد را به پرداخت نوع کامل یا گران‌تر آن ملزم نمود؟
13245,مهر السنه را تعریف نمایید؟
13246,مهرالمسمّی را تعریف نمایید؟
13247,مهرالمثل را تعریف نمایید؟
13248,آیا مقتضاى عقد نكاح، وجوب تقابض مهريّه و بضع است، يا واجب است نخست مهريّه تسليم گردد؟
13249,چنانچه در عقد موقّت شرط عدم دخول شده باشد، اما بعداً دخول صورت بگیرد یا به نحو دیگری پرده‌ی بکارت از بین برود، مهریه به چه صورت خواهد بود؟
13250,در عقد موقت درصورتی‌که دخول صورت نگيرد حداقل مقدار مهريه براى يک هفته چه ميزان مناسب است که عقد صحيح باشد؟
